Date,Business Area,Region,Country,IT Sub Area,IT Area,Cost element name,Cost Element Group,Cost Element Sub Group,Actual
Sep,BU,USA,USA,Emerging,BU Support,Regular Salaries And Wages,Labor,Internal Labor,26279.95
Sep,BU,USA,USA,Emerging,BU Support,Retirement Medical,Labor,Internal Labor,1685.12
Sep,BU,USA,USA,Emerging,BU Support,Retirement Plan Match,Labor,Internal Labor,3001.79
Sep,BU,USA,USA,Emerging,BU Support,Savings Plan,Labor,Internal Labor,1727.46
Sep,BU,USA,USA,Emerging,BU Support,Telecom,Other,Telecomm,520.41
Sep,BU,USA,USA,Emerging,BU Support,Travel Expense,Other,Travel,8554.76
Sep,Distribution,Europe,France,GRC,Governance,Employee Benefits,Labor,Internal Labor,700.98
Sep,Distribution,Europe,France,GRC,Governance,Payroll Taxes - Extra,Labor,Internal Labor,281.03
Sep,Distribution,Europe,France,GRC,Governance,Regular Salaries And Wages,Labor,Internal Labor,531.05
Sep,Office & Administrative,Europe,United Kingdom,R2,Functional,Auto Insurance,Other,Vehicles,150.93
Sep,Office & Administrative,Europe,United Kingdom,R2,Functional,Bonuses,Labor,Internal Labor,9853.31
Sep,Office & Administrative,Europe,United Kingdom,R2,Functional,Computer Hardware,Hardware & Software,Hardware,26065.83
Sep,Office & Administrative,Europe,United Kingdom,R2,Functional,Contractors,Labor,External Labor,99475.07
Sep,Office & Administrative,Europe,United Kingdom,R2,Functional,Fixed Assets,Depr & Amort,Depreciation,527.39
Sep,Office & Administrative,Europe,United Kingdom,R2,Functional,Insurance,Labor,Internal Labor,26654.8
Sep,Office & Administrative,Europe,United Kingdom,R2,Functional,Lease,Other,Vehicles,-2247.7
Sep,Office & Administrative,Europe,United Kingdom,R2,Functional,Other Miscellaneous Expense,Other,Other,41956.95
Sep,Office & Administrative,Europe,United Kingdom,R2,Functional,Payroll Taxes - Salaries,Labor,Internal Labor,19194.42
Sep,Office & Administrative,Europe,United Kingdom,R2,Functional,Professional Services,Labor,External Labor,-21668.03
Sep,Office & Administrative,Europe,United Kingdom,R2,Functional,Purchased Software,Hardware & Software,Software,-41623.3
Sep,Office & Administrative,Europe,United Kingdom,R2,Functional,Regular Salaries And Wages,Labor,Internal Labor,140103.71
Sep,Office & Administrative,Europe,United Kingdom,R2,Functional,Retirement Plan Match,Labor,Internal Labor,14278.63
Sep,Office & Administrative,Europe,United Kingdom,R2,Functional,Software,Depr & Amort,Amortization,119040.96
Sep,Office & Administrative,Europe,United Kingdom,R2,Functional,Software Maintenance,Hardware & Software,Software Maintenance,12622.35
Sep,Office & Administrative,Europe,United Kingdom,R2,Functional,Telephone,Other,Telecomm,502.44
Sep,Office & Administrative,Europe,United Kingdom,R2,Functional,Travel Expense,Other,Travel,8392.09
Sep,Office & Administrative,Europe,United Kingdom,R2,Functional,Vehicle Fuel,Other,Vehicles,3603.17
Sep,Office & Administrative,Latin America,Brazil,R2,Functional,Adjustments,Labor,Internal Labor,4265.42
Sep,Office & Administrative,Latin America,Brazil,R2,Functional,Administrative,Shared Services,Inbound Allocations,1112.85
Sep,Office & Administrative,Latin America,Brazil,R2,Functional,Bonuses,Labor,Internal Labor,5260.93
Sep,Office & Administrative,Latin America,Brazil,R2,Functional,Domestic Travel,Other,Travel,111.32
Sep,Office & Administrative,Latin America,Brazil,R2,Functional,Employee Activities,Other,Other,74.12
Sep,Office & Administrative,Latin America,Brazil,R2,Functional,Employee Wellness,Labor,Internal Labor,2793.12
Sep,Office & Administrative,Latin America,Brazil,R2,Functional,Fixed Assets,Depr & Amort,Depreciation,3385.14
Sep,Office & Administrative,Latin America,Brazil,R2,Functional,Food Expense,Other,Other,914.03
Sep,Office & Administrative,Latin America,Brazil,R2,Functional,Indemnification and Separation Allowance,Other,Severance,77275.61
Sep,Office & Administrative,Latin America,Brazil,R2,Functional,Insurance,Labor,Internal Labor,174.91
Sep,Office & Administrative,Latin America,Brazil,R2,Functional,LOS,Other,Severance,6642.46
Sep,Office & Administrative,Latin America,Brazil,R2,Functional,Leasing,Other,Other,101.42
Sep,Office & Administrative,Latin America,Brazil,R2,Functional,Matching,Other,Other,-237.71
Sep,Office & Administrative,Latin America,Brazil,R2,Functional,Materials,Other,Supplies,41.49
Sep,Office & Administrative,Latin America,Brazil,R2,Functional,Non product,Hardware & Software,Hardware Maintenance,-1881.68
Sep,Office & Administrative,Latin America,Brazil,R2,Functional,Off Site Events,Other,Recognition,62489.1
Sep,Office & Administrative,Latin America,Brazil,R2,Functional,Other Bonuses,Labor,Internal Labor,1268.07
Sep,Office & Administrative,Latin America,Brazil,R2,Functional,Other Supplies,Other,Supplies,542.75
Sep,Office & Administrative,Latin America,Brazil,R2,Functional,Outsourcing,Labor,External Labor,6731.04
Sep,Office & Administrative,Latin America,Brazil,R2,Functional,Payroll Taxes - Other,Labor,Internal Labor,374.43
Sep,Office & Administrative,Latin America,Brazil,R2,Functional,Payroll Taxes - Salaries,Labor,Internal Labor,35487.8
Sep,Office & Administrative,Latin America,Brazil,R2,Functional,Postage,Other,Other,21.77
Sep,Office & Administrative,Latin America,Brazil,R2,Functional,Professional Services,Labor,External Labor,6154.45
Sep,Office & Administrative,Latin America,Brazil,R2,Functional,Regular Salaries And Wages,Labor,Internal Labor,45261.17
Sep,Office & Administrative,Latin America,Brazil,R2,Functional,Retirement Plan Match,Labor,Internal Labor,48.99
Sep,Office & Administrative,Latin America,Brazil,R2,Functional,Salary,Labor,Internal Labor,-10.25
Sep,Office & Administrative,Latin America,Brazil,R2,Functional,Savings Plan,Labor,Internal Labor,2712.28
Sep,Office & Administrative,Latin America,Brazil,R2,Functional,Services,Other,Other,2.21
Sep,Office & Administrative,Latin America,Brazil,R2,Functional,Snacks,Other,Other,296.87
Sep,Office & Administrative,Latin America,Brazil,R2,Functional,Telephone,Other,Telecomm,3115.95
Sep,Office & Administrative,Latin America,Brazil,R2,Functional,Travel Expense,Other,Travel,21.69
Sep,Office & Administrative,Latin America,Brazil,R2,Functional,Unscheduled Overtime,Labor,Internal Labor,3436.76
Sep,Office & Administrative,Latin America,Brazil,R2,Functional,Vacation,Labor,Internal Labor,8530.84
Sep,Office & Administrative,Latin America,Brazil,R2,Functional,Vacation Accrual,Labor,Internal Labor,-3426.03
Sep,BU,Europe,Austria,R1,Functional,Billing,Labor,Internal Labor,31954.07
Sep,BU,Europe,Austria,R1,Functional,Fixed Assets,Depr & Amort,Depreciation,30.71
Sep,BU,Europe,Austria,R1,Functional,Food Expense,Other,Other,127.01
Sep,BU,Europe,Austria,R1,Functional,Indemnification and Separation Allowance,Other,Severance,115.32
Sep,BU,Europe,Austria,R1,Functional,Insurance,Labor,Internal Labor,306.86
Sep,BU,Europe,Austria,R1,Functional,Off Site Events,Other,Recognition,138.83
Sep,BU,Europe,Austria,R1,Functional,Payroll Taxes - Other,Labor,Internal Labor,599.58
Sep,BU,Europe,Austria,R1,Functional,Payroll Taxes - Salaries,Labor,Internal Labor,1323.3
Sep,BU,Europe,Austria,R1,Functional,Regular Salaries And Wages,Labor,Internal Labor,9182.47
Sep,BU,Europe,Austria,R1,Functional,Retirement Plan Match,Labor,Internal Labor,692.73
Sep,BU,Europe,Austria,R1,Functional,Telephone,Other,Telecomm,60.26
Sep,BU,Europe,Austria,R1,Functional,Training,Other,Training,230.92
Sep,BU,Europe,Austria,R1,Functional,Travel Expense,Other,Travel,170.3
Sep,BU,Latin America,Brazil,Emerging,BU Support,Fixed Assets,Depr & Amort,Depreciation,1778.04
Sep,Distribution,USA,USA,Quality & Compliance,Governance,Bonuses,Labor,Internal Labor,21743.34
Sep,Distribution,USA,USA,Quality & Compliance,Governance,Individual Performance Recognition,Other,Employee Performance,531.96
Sep,Distribution,USA,USA,Quality & Compliance,Governance,Insurance,Labor,Internal Labor,20859.47
Sep,Distribution,USA,USA,Quality & Compliance,Governance,Memberships,Other,Other,103.5
Sep,Distribution,USA,USA,Quality & Compliance,Governance,Office Services,Labor,External Labor,187.44
Sep,Distribution,USA,USA,Quality & Compliance,Governance,Outsourcing,Labor,External Labor,11848.57
Sep,Distribution,USA,USA,Quality & Compliance,Governance,Payroll Taxes - Salaries,Labor,Internal Labor,14756.47
Sep,Distribution,USA,USA,Quality & Compliance,Governance,Professional Services,Labor,External Labor,374097.38
Sep,Distribution,USA,USA,Quality & Compliance,Governance,Property Taxes,Other,Taxes,17.36
Sep,Distribution,USA,USA,Quality & Compliance,Governance,Purchased Software,Hardware & Software,Software,610.98
Sep,Distribution,USA,USA,Quality & Compliance,Governance,Regular Salaries And Wages,Labor,Internal Labor,172412.91
Sep,Distribution,USA,USA,Quality & Compliance,Governance,Retirement Medical,Labor,Internal Labor,21064.03
Sep,Distribution,USA,USA,Quality & Compliance,Governance,Retirement Plan Match,Labor,Internal Labor,19228.05
Sep,Distribution,USA,USA,Quality & Compliance,Governance,Safety,Other,Other,230.32
Sep,Distribution,USA,USA,Quality & Compliance,Governance,Savings Plan,Labor,Internal Labor,10000.32
Sep,Distribution,USA,USA,Quality & Compliance,Governance,Software Maintenance,Hardware & Software,Software Maintenance,122.43
Sep,Distribution,USA,USA,Quality & Compliance,Governance,Telecom,Other,Telecomm,1065.16
Sep,Distribution,USA,USA,Quality & Compliance,Governance,Time Charges - Activities,Shared Services,Outbound Allocations,-3753.6
Sep,Distribution,USA,USA,Quality & Compliance,Governance,Training,Other,Training,78.45
Sep,Distribution,USA,USA,Quality & Compliance,Governance,Travel Expense,Other,Travel,273.33
Sep,Manufacturing,Europe,France,Manufacturing,BU Support,Bonuses,Labor,Internal Labor,7666.15
Sep,Manufacturing,Europe,France,Manufacturing,BU Support,Contractors,Labor,External Labor,8257.25
Sep,Manufacturing,Europe,France,Manufacturing,BU Support,Employee Benefits,Labor,Internal Labor,26249.3
Sep,Manufacturing,Europe,France,Manufacturing,BU Support,Employee Transport,Labor,Internal Labor,2342.88
Sep,Manufacturing,Europe,France,Manufacturing,BU Support,Fixed Assets,Depr & Amort,Depreciation,12273.36
Sep,Manufacturing,Europe,France,Manufacturing,BU Support,Internal,Other,Training,328.5
Sep,Manufacturing,Europe,France,Manufacturing,BU Support,Misc. Credits - 3,Other,Other,-136706.49
Sep,Manufacturing,Europe,France,Manufacturing,BU Support,Other Bonuses,Labor,Internal Labor,22366.01
Sep,Manufacturing,Europe,France,Manufacturing,BU Support,Payroll Taxes - Extra,Labor,Internal Labor,9796.15
Sep,Manufacturing,Europe,France,Manufacturing,BU Support,Payroll Taxes - Other,Labor,Internal Labor,8416.17
Sep,Manufacturing,Europe,France,Manufacturing,BU Support,Payroll Taxes - Retirement,Labor,Internal Labor,19826.9
Sep,Manufacturing,Europe,France,Manufacturing,BU Support,Payroll Taxes - Salaries,Labor,Internal Labor,54267.61
Sep,Manufacturing,Europe,France,Manufacturing,BU Support,Payroll Taxes - Variable Comp,Labor,Internal Labor,6652.74
Sep,Manufacturing,Europe,France,Manufacturing,BU Support,Regular Salaries And Wages,Labor,Internal Labor,187838.3
Sep,Manufacturing,Europe,France,Manufacturing,BU Support,Travel Expense,Other,Travel,5492.89
Sep,Manufacturing,Europe,France,Manufacturing,BU Support,Vacation,Labor,Internal Labor,-202.81
Sep,Manufacturing,Europe,France,Manufacturing,BU Support,Vehicle Rent,Other,Vehicles,862.27
Sep,Manufacturing,Europe,France,Manufacturing,BU Support,Vehicle Rent - Employees,Other,Vehicles,-67.52
Sep,Office & Administrative,Europe,Germany,R2,Functional,Retirement Plan Match,Labor,Internal Labor,6007.01
Sep,Office & Administrative,Latin America,Mexico,R2,Functional,Contractors,Labor,External Labor,10936.96
Sep,Office & Administrative,Latin America,Mexico,R2,Functional,Fixed Assets,Depr & Amort,Depreciation,467.18
Sep,Office & Administrative,Latin America,Mexico,R2,Functional,Software,Depr & Amort,Amortization,166.83
Sep,BU,USA,USA,R5,Functional,Computer Hardware,Hardware & Software,Hardware,1986
Sep,BU,USA,USA,R5,Functional,Fixed Assets,Depr & Amort,Depreciation,24139.92
Sep,BU,USA,USA,R5,Functional,Outsourcing,Labor,External Labor,97940.17
Sep,BU,USA,USA,R5,Functional,Professional Services,Labor,External Labor,916216
Sep,BU,USA,USA,R5,Functional,Property Taxes,Other,Taxes,34.65
Sep,BU,USA,USA,R5,Functional,Purchased Software,Hardware & Software,Software,562.87
Sep,BU,USA,USA,R5,Functional,Settlements,Other,Project Expenses,11356.8
Sep,BU,USA,USA,R5,Functional,Software,Depr & Amort,Amortization,81187.53
Sep,BU,USA,USA,R5,Functional,Software Maintenance,Hardware & Software,Software Maintenance,171309.39
Sep,BU,USA,USA,R5,Functional,Telecom,Other,Telecomm,29.69
Sep,Infrastructure,Europe,Finland,Productivity,Infrastructure,Machine/Equipment Rental,Hardware & Software,Hardware,-4184.23
Sep,BU,Canada,Canada,R1,Functional,Computer Rental,Hardware & Software,Hardware,252.39
Sep,BU,Canada,Canada,R1,Functional,Insurance,Labor,Internal Labor,2054.91
Sep,BU,Canada,Canada,R1,Functional,M&E-Nondeductible,Other,Travel,81.05
Sep,BU,Canada,Canada,R1,Functional,Regular Salaries And Wages,Labor,Internal Labor,33889.28
Sep,BU,Canada,Canada,R1,Functional,Retirement Plan Match,Labor,Internal Labor,471.6
Sep,BU,Canada,Canada,R1,Functional,Savings Plan,Labor,Internal Labor,1016.7
Sep,BU,Canada,Canada,R1,Functional,Telecommunication,Other,Telecomm,164.92
Sep,BU,Canada,Canada,R1,Functional,Telephone,Other,Telecomm,753.24
Sep,BU,Canada,Canada,R1,Functional,Travel Expense,Other,Travel,3349.1
Sep,BU,Canada,Canada,R1,Functional,Travel Expense-Hotel,Other,Travel,256.11
Sep,BU,Latin America,Brazil,Emerging,BU Support,Fixed Assets,Depr & Amort,Depreciation,2501.36
Sep,BU,Latin America,Brazil,Emerging,BU Support,Outsourcing,Labor,External Labor,13721.63
Sep,BU,Latin America,Mexico,Emerging,BU Support,Fixed Assets,Depr & Amort,Depreciation,10.19
Sep,BU,Latin America,Mexico,Emerging,BU Support,Professional Services,Labor,External Labor,-14828.58
Sep,BU,USA,USA,R5,Functional,Professional Services,Labor,External Labor,194584
Sep,Distribution,Europe,Spain,GRC,Governance,Professional Services,Labor,External Labor,-0.01
Sep,Distribution,USA,USA,Security & Risk Management,Governance,Bonuses,Labor,Internal Labor,16762.32
Sep,Distribution,USA,USA,Security & Risk Management,Governance,Customer Meetings,Other,Other,-252
Sep,Distribution,USA,USA,Security & Risk Management,Governance,Individual Performance Recognition,Other,Employee Performance,275
Sep,Distribution,USA,USA,Security & Risk Management,Governance,Insurance,Labor,Internal Labor,10846.93
Sep,Distribution,USA,USA,Security & Risk Management,Governance,M&E-Nondeductible,Other,Travel,505.55
Sep,Distribution,USA,USA,Security & Risk Management,Governance,Maintenance and Repairs,Hardware & Software,Hardware Maintenance,31.82
Sep,Distribution,USA,USA,Security & Risk Management,Governance,Marketing Campaigns,Other,Other,159.15
Sep,Distribution,USA,USA,Security & Risk Management,Governance,Materials,Other,Supplies,377.5
Sep,Distribution,USA,USA,Security & Risk Management,Governance,Materials,Other,Supplies,505.01
Sep,Distribution,USA,USA,Security & Risk Management,Governance,Office Services,Labor,External Labor,791.78
Sep,Distribution,USA,USA,Security & Risk Management,Governance,Outsourcing,Labor,External Labor,2383.41
Sep,Distribution,USA,USA,Security & Risk Management,Governance,Payroll Taxes - Salaries,Labor,Internal Labor,6166.68
Sep,Distribution,USA,USA,Security & Risk Management,Governance,Professional Services,Labor,External Labor,3825
Sep,Distribution,USA,USA,Security & Risk Management,Governance,Property Taxes,Other,Taxes,74.31
Sep,Distribution,USA,USA,Security & Risk Management,Governance,Purchased Software,Hardware & Software,Software,18.76
Sep,Distribution,USA,USA,Security & Risk Management,Governance,Regular Salaries And Wages,Labor,Internal Labor,120589.36
Sep,Distribution,USA,USA,Security & Risk Management,Governance,Retirement Medical,Labor,Internal Labor,10953.3
Sep,Distribution,USA,USA,Security & Risk Management,Governance,Retirement Plan Match,Labor,Internal Labor,13602.47
Sep,Distribution,USA,USA,Security & Risk Management,Governance,Savings Plan,Labor,Internal Labor,6374.22
Sep,Distribution,USA,USA,Security & Risk Management,Governance,Software Maintenance,Hardware & Software,Software Maintenance,13.6
Sep,Distribution,USA,USA,Security & Risk Management,Governance,Subscriptions,Other,Other,19.98
Sep,Distribution,USA,USA,Security & Risk Management,Governance,Telecom,Other,Telecomm,1034.49
Sep,Distribution,USA,USA,Security & Risk Management,Governance,Training,Other,Training,8013
Sep,Distribution,USA,USA,Security & Risk Management,Governance,Transportation - Air,Other,Other,82.92
Sep,Distribution,USA,USA,Security & Risk Management,Governance,Travel Expense,Other,Travel,3215.57
Sep,Distribution,USA,USA,Vendor Management,Governance,Bonuses,Labor,Internal Labor,28101.66
Sep,Distribution,USA,USA,Vendor Management,Governance,Computer Hardware,Hardware & Software,Hardware,1986
Sep,Distribution,USA,USA,Vendor Management,Governance,Conferences,Other,Training,310
Sep,Distribution,USA,USA,Vendor Management,Governance,Fixed Assets,Depr & Amort,Depreciation,390.93
Sep,Distribution,USA,USA,Vendor Management,Governance,Individual Performance Recognition,Other,Employee Performance,225.87
Sep,Distribution,USA,USA,Vendor Management,Governance,Insurance,Labor,Internal Labor,24218.87
Sep,Distribution,USA,USA,Vendor Management,Governance,M&E-Nondeductible,Other,Travel,183.15
Sep,Distribution,USA,USA,Vendor Management,Governance,Materials,Other,Supplies,397.81
Sep,Distribution,USA,USA,Vendor Management,Governance,Memberships,Other,Other,164
Sep,Distribution,USA,USA,Vendor Management,Governance,Office Services,Labor,External Labor,8.35
Sep,Distribution,USA,USA,Vendor Management,Governance,Outsourcing,Labor,External Labor,-458574.78
Sep,Distribution,USA,USA,Vendor Management,Governance,Payroll Taxes - Salaries,Labor,Internal Labor,13729.89
